Replica	Script	Step	Status	Participant	Age	Sex	Education	Knowledge Area	Contact Me	Withdraw	Task Type	Section	Function	Sample Type	Oracle	Predicted	Response	Start	Finish	User Agent	Comments
os2	13	22	COMPLETED		22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	1	1716651200604	1716651206004	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0	
os2	13	23	COMPLETED		22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/52	2	2	3	1716651206363	1716651212989	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0	
os2	13	24	COMPLETED		22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/98	2	2	2	1716651213307	1716651218606	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0	
os2	13	25	COMPLETED		22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	3	1716651218943	1716651222608	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0	
os2	13	26	COMPLETED		22	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	1	1716651222894	1716651226222	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0	
os2	14	1	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	0	1716673321562	1716673712149	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	2	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	1	1716673713440	1716673719188	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	3	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	2	1716673720297	1716673750910	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	4	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	3	1716673752352	1716673755197	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	5	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	0	1716673755455	1716673757006	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	6	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/95	2	2	2	1716673758285	1716673799003	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	7	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/89	2	2	2	1716673800280	1716673815667	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	8	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	3	1716673817066	1716673846038	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	9	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	1	1716673847481	1716673857214	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	10	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/52	2	2	3	1716673858232	1716673863974	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	11	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/98	2	2	2	1716673864993	1716673884198	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	12	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	3	1716673884483	1716673910774	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	13	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	1	1716673911100	1716673916150	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	14	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0	0	1716673918187	1716674106846	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	15	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1	1	1716673920443	1716674114318	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	16	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2	2	1716674115774	1716674119589	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	17	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3	3	1716674121095	1716674123830	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	18	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0	0	1716674124087	1716674125910	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	19	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/95	2	2	2	1716674127488	1716674159558	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	20	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/89	2	2	2	1716674161137	1716674165702	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	21	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3	3	1716674167383	1716674173726	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	22	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1	1	1716674175568	1716674179246	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	23	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/52	2	2	2	1716674180692	1716674187518	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	24	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/98	2	2	2	1716674189395	1716674199238	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	25	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3	3	1716674199482	1716674202686	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	14	26	COMPLETED		20	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1	1	1716674202941	1716674206462	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36	
os2	15	1	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	0	1711141684513	1711142212912		
os2	15	2	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	1	1711142215696	1711142247337		
os2	15	3	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	2	1711142251144	1711142267640		
os2	15	4	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	3	1711142272280	1711142287123		
os2	15	5	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	0	1711142287517	1711142297387		
os2	15	6	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/89	2	2	2	1711142301729	1711142324374		
os2	15	7	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/18	1	1	1	1711142328602	1711142333253		
os2	15	8	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	3	1711142336689	1711142344769		
os2	15	9	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	1	1711142348441	1711142352979		
os2	15	10	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/52	2	2	2	1711142357812	1711142364049		
os2	15	11	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/98	2	2	2	1711142367904	1711142381297		
os2	15	12	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3	3	1711142381938	1711142386434		
os2	15	13	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1	1	1711142387098	1711142392145		
os2	15	14	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0	0	1711142393368	1711142762531		
os2	15	15	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1	1	1711142766336	1711142772166		
os2	15	16	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2	2	1711142774660	1711142790506		
os2	15	17	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3	3	1711142792592	1711142798686		
os2	15	18	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	0	1711142799452	1711142821798		
os2	15	19	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/89	2	2	2	1711142804404	1711142827127		
os2	15	20	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/18	1	1	1	1711142828573	1711142835530		
os2	15	21	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	3	1711142838039	1711142848569		
os2	15	22	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	1	1711142850453	1711142861004		
os2	15	23	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/52	2	2	2	1711142862574	1711142880469		
os2	15	24	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/98	2	2	2	1711142881945	1711142892843		
os2	15	25	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	3	1711142893602	1711142900184		
os2	15	26	COMPLETED	masked@email.br	29	Feminino	Pós-graduação completa	Multidisciplinar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	1	1711142900676	1711142907328		
os2	16	1	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	0	1716588462868	1716588717170	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	2	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	1	1716588718388	1716588783943	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	3	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	3	1716588784900	1716588804084	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	4	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	3	1716588805006	1716588818868	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	5	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	0	1716588819273	1716588824387	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	6	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/89	2	2	3	1716588825314	1716588843493	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	7	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/18	1	1	1	1716588844401	1716588863377	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	8	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	3	1716588864306	1716588882470	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	9	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	3	1716588883737	1716588917650	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	10	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/52	2	2	3	1716588918592	1716588931513	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	11	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/98	2	2	2	1716588932498	1716588975935	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	12	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	3	1716588976617	1716588991200	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	13	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	1	1716588991900	1716589005455	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
os2	16	14	COMPLETED	masked@email.br	19	Feminino	Ensino superior incompleto	Multidisciplinar	False	False	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0	0	1716589006639	1716589243459	Mozilla/5.0 (Linux; Android 10; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36	
