Script	Step	Slot	Task Type	Section	Function	Sample Type	Oracle	Predicted	Value
32	16	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2	os2_iris_case_082_polygrid.png
32	17	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3	os2_iris_case_104_polygrid.png
32	18	1	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
32	19	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/95	2	2	os2_iris_case_095_polygrid.png
32	20	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/89	2	2	os2_iris_case_089_polygrid.png
32	21	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3	os2_iris_case_115_polygrid.png
32	22	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1	os2_iris_case_038_polygrid.png
32	23	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/51	2	2	os2_iris_case_051_polygrid.png
32	24	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/98	2	2	os2_iris_case_098_polygrid.png
32	25	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3	os2_iris_case_115_polygrid.png
32	26	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1	os2_iris_case_038_polygrid.png
33	1	1	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918537658?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
33	2	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	os2_iris_case_049_polygrid.png
33	3	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	os2_iris_case_082_polygrid.png
33	4	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	os2_iris_case_104_polygrid.png
33	5	1	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
33	6	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/95	2	2	os2_iris_case_095_polygrid.png
33	7	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/84	2	3	os2_iris_case_084_polygrid.png
33	8	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	os2_iris_case_115_polygrid.png
33	9	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	os2_iris_case_038_polygrid.png
33	10	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/51	2	2	os2_iris_case_051_polygrid.png
33	11	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/98	2	2	os2_iris_case_098_polygrid.png
33	12	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3	os2_iris_case_115_polygrid.png
33	13	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1	os2_iris_case_038_polygrid.png
33	14	1	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918538800?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
33	15	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1	os2_iris_case_049_barsgrid.png
33	16	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2	os2_iris_case_082_barsgrid.png
33	17	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3	os2_iris_case_104_barsgrid.png
33	18	1	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
33	19	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/95	2	2	os2_iris_case_095_barsgrid.png
33	20	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/84	2	3	os2_iris_case_084_barsgrid.png
33	21	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	os2_iris_case_115_barsgrid.png
33	22	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	os2_iris_case_038_barsgrid.png
33	23	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/51	2	2	os2_iris_case_051_barsgrid.png
33	24	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/98	2	2	os2_iris_case_098_barsgrid.png
33	25	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	os2_iris_case_115_barsgrid.png
33	26	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	os2_iris_case_038_barsgrid.png
34	1	1	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918538828?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
34	2	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	os2_iris_case_049_barsgrid.png
34	3	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	os2_iris_case_082_barsgrid.png
34	4	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	os2_iris_case_104_barsgrid.png
34	5	1	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
34	6	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/95	2	2	os2_iris_case_095_barsgrid.png
34	7	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/84	2	3	os2_iris_case_084_barsgrid.png
34	8	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	os2_iris_case_115_barsgrid.png
34	9	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	os2_iris_case_038_barsgrid.png
34	10	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/51	2	2	os2_iris_case_051_barsgrid.png
34	11	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/98	2	2	os2_iris_case_098_barsgrid.png
34	12	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	os2_iris_case_115_barsgrid.png
34	13	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	os2_iris_case_038_barsgrid.png
34	14	1	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918537739?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
34	15	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1	os2_iris_case_049_polygrid.png
34	16	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2	os2_iris_case_082_polygrid.png
34	17	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3	os2_iris_case_104_polygrid.png
34	18	1	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
34	19	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/95	2	2	os2_iris_case_095_polygrid.png
34	20	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/84	2	3	os2_iris_case_084_polygrid.png
34	21	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3	os2_iris_case_115_polygrid.png
34	22	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1	os2_iris_case_038_polygrid.png
34	23	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/51	2	2	os2_iris_case_051_polygrid.png
34	24	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/98	2	2	os2_iris_case_098_polygrid.png
34	25	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3	os2_iris_case_115_polygrid.png
34	26	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1	os2_iris_case_038_polygrid.png
35	1	1	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918537658?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
35	2	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	os2_iris_case_049_polygrid.png
35	3	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	os2_iris_case_082_polygrid.png
35	4	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	os2_iris_case_104_polygrid.png
35	5	1	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
35	6	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/95	2	2	os2_iris_case_095_polygrid.png
35	7	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/46	1	1	os2_iris_case_046_polygrid.png
35	8	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	os2_iris_case_115_polygrid.png
35	9	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	os2_iris_case_038_polygrid.png
35	10	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/52	2	2	os2_iris_case_052_polygrid.png
35	11	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/15	1	1	os2_iris_case_015_polygrid.png
35	12	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3	os2_iris_case_115_polygrid.png
35	13	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1	os2_iris_case_038_polygrid.png
35	14	1	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918538800?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
35	15	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1	os2_iris_case_049_barsgrid.png
35	16	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2	os2_iris_case_082_barsgrid.png
35	17	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3	os2_iris_case_104_barsgrid.png
35	18	1	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
35	19	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/95	2	2	os2_iris_case_095_barsgrid.png
35	20	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/46	1	1	os2_iris_case_046_barsgrid.png
35	21	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	os2_iris_case_115_barsgrid.png
35	22	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	os2_iris_case_038_barsgrid.png
35	23	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/52	2	2	os2_iris_case_052_barsgrid.png
35	24	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/15	1	1	os2_iris_case_015_barsgrid.png
35	25	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	os2_iris_case_115_barsgrid.png
35	26	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	os2_iris_case_038_barsgrid.png
36	1	1	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918538828?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
36	2	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	os2_iris_case_049_barsgrid.png
36	3	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	os2_iris_case_082_barsgrid.png
36	4	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	os2_iris_case_104_barsgrid.png
36	5	1	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
36	6	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/95	2	2	os2_iris_case_095_barsgrid.png
36	7	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/46	1	1	os2_iris_case_046_barsgrid.png
36	8	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	os2_iris_case_115_barsgrid.png
36	9	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	os2_iris_case_038_barsgrid.png
36	10	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/52	2	2	os2_iris_case_052_barsgrid.png
36	11	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/15	1	1	os2_iris_case_015_barsgrid.png
36	12	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	os2_iris_case_115_barsgrid.png
36	13	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	os2_iris_case_038_barsgrid.png
36	14	1	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918537739?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
36	15	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1	os2_iris_case_049_polygrid.png
36	16	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2	os2_iris_case_082_polygrid.png
36	17	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3	os2_iris_case_104_polygrid.png
36	18	1	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
36	19	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/95	2	2	os2_iris_case_095_polygrid.png
36	20	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/46	1	1	os2_iris_case_046_polygrid.png
36	21	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3	os2_iris_case_115_polygrid.png
36	22	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1	os2_iris_case_038_polygrid.png
36	23	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/52	2	2	os2_iris_case_052_polygrid.png
36	24	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/15	1	1	os2_iris_case_015_polygrid.png
36	25	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3	os2_iris_case_115_polygrid.png
36	26	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1	os2_iris_case_038_polygrid.png
37	1	1	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918537658?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
37	2	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	os2_iris_case_049_polygrid.png
37	3	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	os2_iris_case_082_polygrid.png
37	4	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	os2_iris_case_104_polygrid.png
37	5	1	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
37	6	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/95	2	2	os2_iris_case_095_polygrid.png
37	7	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/75	2	2	os2_iris_case_075_polygrid.png
37	8	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	os2_iris_case_115_polygrid.png
37	9	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	os2_iris_case_038_polygrid.png
37	10	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/52	2	2	os2_iris_case_052_polygrid.png
37	11	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/98	2	2	os2_iris_case_098_polygrid.png
37	12	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3	os2_iris_case_115_polygrid.png
37	13	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1	os2_iris_case_038_polygrid.png
37	14	1	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918538800?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
37	15	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1	os2_iris_case_049_barsgrid.png
37	16	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2	os2_iris_case_082_barsgrid.png
37	17	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3	os2_iris_case_104_barsgrid.png
37	18	1	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
37	19	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/95	2	2	os2_iris_case_095_barsgrid.png
37	20	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/75	2	2	os2_iris_case_075_barsgrid.png
37	21	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	os2_iris_case_115_barsgrid.png
37	22	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	os2_iris_case_038_barsgrid.png
37	23	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/52	2	2	os2_iris_case_052_barsgrid.png
37	24	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/98	2	2	os2_iris_case_098_barsgrid.png
37	25	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	os2_iris_case_115_barsgrid.png
37	26	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	os2_iris_case_038_barsgrid.png
38	1	1	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918538828?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
